tags_key,tags_label,bags_key,tags_timestamp,tag_notes
b0933f34,B432,815e1dab,11/7/23 15:26,Old tag 2154 replaced 5/3/2024
75cfcb22,2170,815e1dab,11/7/23 15:27,
73ca0716,B436,815e1dab,11/7/23 15:27,Old tag 2145 replaced 5/3/2024
081847f0,A151,24d5645e,11/7/23 15:27,
d7ff4ada,2153,815e1dab,11/7/23 15:27,
43011f07,2052,3460d069,11/7/23 15:26,
1c2c2a4a,A139,24d5645e,11/7/23 15:27,tag reattached 5/2/2024
6d942159,B437,815e1dab,11/7/23 15:27,Old tag 2163 replaced 5/3/2024
b459c9da,2168-B291,815e1dab,11/7/23 15:28,New tag attached 5/2/2024
94984947,A141-B293,24d5645e,11/7/23 15:28,New tag attached 5/2/2024
a82112f7,D793,815e1dab,11/7/23 15:28,Old tag 2160 replaced 5/3/2024
00d93754,A130,24d5645e,11/7/23 15:28,
00d5eb1d,2147,815e1dab,11/7/23 15:28,
9fe175a1,2157,815e1dab,11/7/23 15:29,
4f252c6a,A202,58cf91df,11/7/23 15:29,
d37135bb,2166-B286,815e1dab,11/7/23 15:29,New tag attached 5/2/2024
0815cb1a,2146,815e1dab,11/7/23 15:29,
ccb0e230,2138,815e1dab,11/7/23 15:29,
c3c2b98b,2149,815e1dab,11/7/23 15:30,
8aab509e,A192,bbec9cf8,11/7/23 15:29,Tag reattached 5/3/2024
ceb892c3,2143-B290,815e1dab,11/7/23 15:30,New tag attached 5/2/2024
5d176bc9,2137-B288,815e1dab,11/7/23 15:30,New Tag attached 5/2/2024
bd4fdaba,B345,bbec9cf8,11/7/23 15:30,Old tag A193 replaced 5/2/2024
11d435e3,B351,bbec9cf8,11/7/23 15:31,Old tag A200 replaced 5/2/2024
877dee75,D748,bbec9cf8,11/7/23 15:31,replace tag A201 with D748
2880309b,A197,bbec9cf8,11/7/23 15:31,Tag reattached 5/3/2024
e67c4a79,A129,24d5645e,11/7/23 15:31,
37dc91e5,A198,bbec9cf8,11/7/23 15:31,
ff2a61b6,A128,24d5645e,11/7/23 15:32,Tag reattached 5/3/2024
5bbe2549,D749,bbec9cf8,11/7/23 15:32,replace tag A196 with D749
ad47220a,D786,24d5645e,11/7/23 15:32,Old tag A127 replaced on 5/3/2024
542c35d4,A199,bbec9cf8,11/7/23 15:32,
6b0a7ede,B346,bbec9cf8,11/7/23 15:32,Old tag A191 replaced 5/2/2024
69dcaf05,A124,24d5645e,11/7/23 15:32,
5a5ed868,A195,bbec9cf8,11/7/23 15:33,
14373921,A134,24d5645e,11/7/23 15:33,Tag reattached 5/3/2024
bd6d8bfa,A190,bbec9cf8,11/7/23 15:33,Tag reattached 5/2/2024
e6f9cf95,A123,24d5645e,11/7/23 15:33,
2463877b,B350,bbec9cf8,11/7/23 15:34,Old tag A189 replaced 5/2/2024
d4401b94,A136,24d5645e,11/7/23 15:34,
887f2a07,A122,24d5645e,11/7/23 15:34,Tag reattached 5/3/2024
62427dc0,B400,bbec9cf8,11/7/23 15:34,Old tag A188 replaced 5/3/2024
356ccf16,A135,24d5645e,11/7/23 15:35,Tag reattached 5/3/2024
fabd52b6,D747,bbec9cf8,11/7/23 15:35,replace tag A194 with D747
f5a6dec5,A132,24d5645e,11/7/23 15:35,Tag reattached 5/2/2024
61bcb3b4,A181,bbec9cf8,11/7/23 15:35,
43e204e9,A121,24d5645e,11/7/23 15:35,
f60143f7,A180,bbec9cf8,11/7/23 15:35,Tag reattached 5/3/2024
e221b5b9,A143,24d5645e,11/7/23 15:35,Tag reattached 5/3/2024
ae0f60ae,A179,bbec9cf8,11/7/23 15:36,Tag reattached 5/3/2024
858bd28e,A185,bbec9cf8,11/7/23 15:36,
128d23f6,A131,24d5645e,11/7/23 15:36,
6948b1b5,B354,bbec9cf8,11/7/23 15:36,Old tag A178 replaced 5/2/2024
a4f49d1e,A142,24d5645e,11/7/23 15:36,tag reattached 5/2/2024
ec152d84,A171,bbec9cf8,11/7/23 15:37,Tag reattached 5/3/2024
a8ef350b,D750,bbec9cf8,11/7/23 15:37,replace tag A187 with D750
28f8fc74,A170,bbec9cf8,11/7/23 15:37,Tag reattached 5/3/2024
e258f0d1,A169,bbec9cf8,11/7/23 15:37,
33a1e04d,B348,bbec9cf8,11/7/23 15:38,Old tag A177 replaced 5/2/2024
eb6fa443,DEBY-1-extra,24d5645e,11/7/23 15:37,
65714a2f,A168,bbec9cf8,11/7/23 15:38,
b3ff3bc7,A167,bbec9cf8,11/7/23 15:39,Tag reattached 5/3/2024
66a86133,B349,bbec9cf8,11/7/23 15:40,Old tag A184 replaced 5/2/2024
6e7cbf59,B370,98db6a1d,11/7/23 15:38,replace tag 2098 with B370
8b9cc3a1,A186,bbec9cf8,11/7/23 15:40,
c2c6cf22,B375,98db6a1d,11/7/23 15:40,Old tag 2108 replaced 5/2/2024
f8f4162b,A154,24d5645e,11/7/23 15:41,tag reattached 5/2/2024
5d75332f,B372,98db6a1d,11/7/23 15:41,Old tag 2126 replaced 5/2/2024
03aedb47,B347,bbec9cf8,11/7/23 15:41,replace tag A175 with B347
7524265d,B353,bbec9cf8,11/7/23 15:41,Old tag A176 replaced 5/2/2024
2a273045,E217-D761,98db6a1d,11/7/23 15:41,replace tag 2134 with D761
04006eff,A174,bbec9cf8,11/7/23 15:42,Tag reattached 5/3/2024
1b9ee5a3,D756,6981f952,11/7/23 15:43,Replace tag 2185 with D756
ebc0402a,A164,bbec9cf8,11/7/23 15:43,Tag reattached 5/3/2024
4aef32bd,A183,bbec9cf8,11/7/23 15:43,
d144c3f8,B371,98db6a1d,11/7/23 15:43,Old tag 2113 replaced 5/2/2024
eee91e4c,A165,bbec9cf8,11/7/23 15:43,Tag reattached 5/3/2024
446b4e73,2132,98db6a1d,11/7/23 15:44,
105aac10,A166,bbec9cf8,11/7/23 15:44,Tag reattached 5/3/2024
ddaa2330,D759,98db6a1d,11/7/23 15:44,Old tag 2129 replaced 5/2/2024
f803d7af,A182,bbec9cf8,11/7/23 15:44,
7a0aad87,2128,98db6a1d,11/7/23 15:44,
5a4ed504,B302,6981f952,11/7/23 15:43,Old tag 2175 replaced on 5/3/2024. Old tag B002 fell off.
abf0ae6c,B377,98db6a1d,11/7/23 15:44,Old tag 2099 replaced 5/2/2024
5157345d,A173,bbec9cf8,11/7/23 15:44,Tag reattached 5/3/2024
2cc9517a,D760,98db6a1d,11/7/23 15:44,replace tag 2101 with D760
2c084ccc,JR-3-extra,6981f952,11/7/23 15:44,
893e6cd6,D763,98db6a1d,11/7/23 15:45,Old tag 2110 replaced 5/2/2024
cc2be25c,A172,bbec9cf8,11/7/23 15:44,
b96b5a1a,B425,98db6a1d,11/7/23 15:45,Old tag 2096replaced on 5/3/2024
4d084776,B352,bbec9cf8,11/7/23 15:45,replace tag A163 with B352
2c385383,2097-D757,98db6a1d,11/7/23 15:45,old tag 2097 added tag D758
77ebc8b7,A162,bbec9cf8,11/7/23 15:45,
d5633ec0,B378,98db6a1d,11/7/23 15:45,replace tag 2100 with B378
c2613289,B374,98db6a1d,11/7/23 15:46,replace tag 2109 with B374
4375743d,B379,98db6a1d,11/7/23 15:46,Old tag 2102 replaced 5/2/2024
794da5ea,B427,98db6a1d,11/7/23 15:46,Old tags 2103-E216 replaced on 5/3/2024
a982cf9d,2107,98db6a1d,11/7/23 15:46,
357144cd,LA-3-extra,bbec9cf8,11/7/23 15:46,
a5e9ab30,2178,6981f952,11/7/23 15:47,
6f6e1c25,D783,98db6a1d,11/7/23 15:47,Old tag 2127 replaced on 5/3/2024
cd28181c,B380,98db6a1d,11/7/23 15:48,Old tag 2104 replaced 5/2/2024
2338942e,D775,6981f952,11/7/23 15:47,Old tag 2180 replaced on 5/3/2024
0f8f8644,D762,98db6a1d,11/7/23 15:49,Old tag 2116 replaced 5/2/2024
c977ce44,D785,98db6a1d,11/7/23 15:49,Old tag 2133 replaced on 5/3/2024
5e9bf61d,B357,6981f952,11/7/23 15:49,Old tag 2174 replaced 5/2/2024
3a901406,B430,98db6a1d,11/7/23 15:49,Old tag 2130 replaced 5/3/2024
f1f6dfb0,B365,6981f952,11/7/23 15:49,Old tag 2173 replaced 5/2/2024
3f53ca93,B423,98db6a1d,11/7/23 15:50,Old tag 2114 replaced on 5/3/2024
4bd4f358,D776,6981f952,11/7/23 15:50,Old tag 2192 replaced on 5/3/2024
6decc4e5,2117,98db6a1d,11/7/23 15:50,
73222447,D753,6981f952,11/7/23 15:50,replace tag 2197 with D753
8369c612,B428,98db6a1d,11/7/23 15:50,Old tag 2131 replaced 5/3/2024
c8e5efc7,2216-B405,6981f952,11/7/23 15:50,New tag B405 added 5/3/2024
b9895fb2,E213,2b6a3191,11/7/23 15:50,Tag reattached 5/3/2024
27584122,2112,98db6a1d,11/7/23 15:50,
19fe0184,E142,2b6a3191,11/7/23 15:50,Tag reattached 5/3/2024
7a8364af,B369,98db6a1d,11/7/23 15:51,Old tag 2118 replaced 5/2/2024
f4a48fc9,E141,2b6a3191,11/7/23 15:51,
12416136,E214,98db6a1d,11/7/23 15:51,Tag E214 reattached 5/3/2024. Old tag 2105 removed.
5a81e995,2123,98db6a1d,11/7/23 15:51,
b6e4a37e,E136,2b6a3191,11/7/23 15:51,
65729400,B407,6981f952,11/7/23 15:50,Old tag 2181 replaced 5/3/2024
b6233e06,B373,98db6a1d,11/7/23 15:51,Old tag 2119 replaced 5/2/2024
8cc26bbc,E152,2b6a3191,11/7/23 15:51,
2b93b7ed,B402,6981f952,11/7/23 15:52,Old tag 2188 replaced on 5/3/2024
d0e91409,E155,2b6a3191,11/7/23 15:52,
af688843,D752,6981f952,11/7/23 15:52,replace tag 2202 with D752
c41e6f96,2191,6981f952,11/7/23 15:52,
7f167ec9,E149,2b6a3191,11/7/23 15:52,
5eac1349,E147,2b6a3191,11/7/23 15:52,
a3d9a146,B356,6981f952,11/7/23 15:52,Old tag 2176 replaced 5/2/2024
af49bbb2,E140,2b6a3191,11/7/23 15:53,
12983ba1,B361,6981f952,11/7/23 15:53,Old tag 2215 replaced 5/2/2024
8a4e85e7,B364,6981f952,11/7/23 15:53,Old tag 2199 replaced 5/2/2024
1c1b344b,E135,2b6a3191,11/7/23 15:53,Tag reattached 5/3/2024
ac7291d8,2214,6981f952,11/7/23 15:53,
9edd9ac2,E145,2b6a3191,11/7/23 15:53,Tag reattached 5/3/2024
744db359,B363,6981f952,11/7/23 15:54,Old tag 2189 replaced 5/2/2024
83e26a7d,E148,2b6a3191,11/7/23 15:54,Tag reattached 5/3/2024
9b68d0ff,D774,6981f952,11/7/23 15:54,Old tag 2201 replaced on 5/3/2024
0a948395,2115,98db6a1d,11/7/23 15:54,
c579ede1,E212,2b6a3191,11/7/23 15:54,Tag reattached 5/3/2024
1811ce14,2200,6981f952,11/7/23 15:54,
1aa95adb,D766,98db6a1d,11/7/23 15:54,Replace tag 2111 with D766
c3c95aae,B401,6981f952,11/7/23 15:54,Old tag 2190 replaced on 5/3/2024
aba285f2,D765,98db6a1d,11/7/23 15:54,Replace tag 2124 with D765
cba16c34,E153,2b6a3191,11/7/23 15:54,
0936662a,D784,98db6a1d,11/7/23 15:55,Old tag 2122 replaced on 5/3/2024
ea83c8c1,B355,6981f952,11/7/23 15:55,replace tag 2184 with B355
88d9b7d2,B376,98db6a1d,11/7/23 15:55,Replace tag 2120 with B376
c10a3a22,B409,6981f952,11/7/23 15:55,Old tag 2211 replaced 5/3/2024
5c83d6e5,E208,2b6a3191,11/7/23 15:55,Tag reattached 5/3/2024
7eff5783,B358,6981f952,11/7/23 15:55,Old tag 2210 replaced 5/2/2024
80b75025,B429,98db6a1d,11/7/23 15:55,Old tag 2196-E215 replaced on 5/3/2024
cf6d4438,E150,2b6a3191,11/7/23 15:55,
b5f15cd5,2183,6981f952,11/7/23 15:55,
4964196e,E151,2b6a3191,11/7/23 15:56,
5aa9b73a,E205,2b6a3191,11/7/23 15:56,
06ddb3ba,D754,6981f952,11/7/23 15:56,replace tag 2209 with D754
c0a1804d,E133,2b6a3191,11/7/23 15:56,Tag reattached 5/3/2024
59f04800,B421,98db6a1d,11/7/23 15:56,Old tag 2125 replaced on 5/3/2024
cc59177a,B368,6981f952,11/7/23 15:56,Old tag 2206 replaced 5/2/2024
ecc55daf,E146,2b6a3191,11/7/23 15:56,Tag reattached 5/3/2024
139cbe6f,E143,2b6a3191,11/7/23 15:57,
a8cd6736,E138,2b6a3191,11/7/23 15:57,
fa3a61f2,E211,2b6a3191,11/7/23 15:57,
8345a304,E206,2b6a3191,11/7/23 15:58,
4cc29be6,D757,6981f952,11/7/23 15:57,Replace tag 2204 with D757
b19016ca,E156,2b6a3191,11/7/23 15:58,
8c26d99e,E154,2b6a3191,11/7/23 15:58,
37dea637,B422,98db6a1d,11/7/23 15:58,Old tag 2121 replaced  on 5/3/2024
f2c3a4ed,B362,6981f952,11/7/23 15:58,Old tag 2193 replaced 5/2/2024
2b39f6e3,E210,2b6a3191,11/7/23 15:59,
832ec60b,B381,98db6a1d,11/7/23 15:59,Old tag 2135 replaced 5/2/2024
db7fac7c,E202,2b6a3191,11/7/23 15:59,
7cc139a5,2212-D751,6981f952,11/7/23 15:59,old label 2212 added extra tag D751
400ed1b0,B426,98db6a1d,11/7/23 15:59,Old tag 2095 replaced on 5/3/2024
ffde5b49,E207,2b6a3191,11/7/23 16:00,
14ecd96c,D782,98db6a1d,11/7/23 16:00,Old tag 2093 replaced on 5/3/2024
9a0fff75,E204,2b6a3191,11/7/23 16:00,Tag reattached 5/3/2024
560a07f8,D764,98db6a1d,11/7/23 16:00,Old tag 2092 replaced 5/2/2024
0efd47e7,E144,2b6a3191,11/7/23 16:00,
870046b9,2187-B003,6981f952,11/7/23 16:00,
65c5dba6,E209,2b6a3191,11/7/23 16:00,Tag reattached 5/3/2024
064332eb,B404,6981f952,11/7/23 16:00,Old tag 2195 replaced on 5/3/2024
7563341d,B424,98db6a1d,11/7/23 16:00,Old tag 2094 replaced on 5/3/2024
6b3edcc7,D755,6981f952,11/7/23 16:01,replace tag 2186 with D755
15b52897,E201,2b6a3191,11/7/23 16:01,Tag reattached 5/3/2024
c9b7ec24,E200,2b6a3191,11/7/23 16:01,Tag reattached 5/3/2024
440c7536,E139,2b6a3191,11/7/23 16:01,
0a88441c,E203,2b6a3191,11/7/23 16:02,
2dac2360,B403,6981f952,11/7/23 16:02,Old tag 2182 replaced on 5/3/2024
13d938c3,B406,6981f952,11/7/23 16:02,Old tag 2194 replaced 5/3/2024
61b57fff,B390,6981f952,11/7/23 16:02,Old tag 2208 replaced 5/2/2024
92d4108e,E137,2b6a3191,11/7/23 16:02,
dcab045f,B366,6981f952,11/7/23 16:02,Old tag 2205 replaced 5/2/2024
b610e5a8,E199,2b6a3191,11/7/23 16:02,
08ab55f0,E198,2b6a3191,11/7/23 16:03,
7ddadadf,2207-B001,6981f952,11/7/23 16:03,
be41f916,2198,6981f952,11/7/23 16:03,
e8b3460c,B359,6981f952,11/7/23 16:03,replace tag 2196 with B359
3b014c35,E134,2b6a3191,11/7/23 16:03,Tag reattached 5/3/2024
8a7a2daf,B408,6981f952,11/7/23 16:04,Old tag 2213 replaced 5/3/2024
b5ab2204,E157,f280e828,11/7/23 16:03,Tag reattached 5/3/2024
a7d82c92,D777,6981f952,11/7/23 16:04,Old tag 2203 replaced on 5/3/2024
c57e2049,TX-1-extra,2b6a3191,11/7/23 16:04,
5ef9d789,E196,f280e828,11/7/23 16:04,Tag reattached 5/3/2024
ed884cb9,E160,f280e828,11/7/23 16:04,
ab0fc7b6,B004-B360,6981f952,11/7/23 16:04,Old tag 2177-B004 new one added 5/2/2024
a85181f2,E158,f280e828,11/7/23 16:04,Tag reattached 5/3/2024
31022286,B367,6981f952,11/7/23 16:05,Old tag 2179 replaced 5/2/2024
f18c5e8f,E159,f280e828,11/7/23 16:05,
171d5ad2,E194,f280e828,11/7/23 16:05,
60a89bb4,E161,f280e828,11/7/23 16:05,
727196fd,E166,f280e828,11/7/23 16:05,
e108a77f,E163,f280e828,11/7/23 16:05,
47937295,E164,f280e828,11/7/23 16:06,
986bc788,E189,f280e828,11/7/23 16:06,
651b6626,E184,f280e828,11/7/23 16:06,
0ae9525f,E174-B298,f280e828,11/7/23 16:06,New tag attached 5/2/2024
b2ae9f06,E173,f280e828,11/7/23 16:06,Tag reattached 5/3/2024
d4f88807,E165,f280e828,11/7/23 16:07,
c153e762,E193,f280e828,11/7/23 16:07,
43b1bfe9,E168,f280e828,11/7/23 16:07,
e3e1f026,E192,f280e828,11/7/23 16:07,
5a5699b2,E162,f280e828,11/7/23 16:08,
5146948f,E180,f280e828,11/7/23 16:08,Tag reattached 5/3/2024
67c756b6,E190,f280e828,11/7/23 16:08,Tag reattached 5/3/2024
4f2d11e8,E181,f280e828,11/7/23 16:08,
f53a5bb8,E172,f280e828,11/7/23 16:09,Tag reattached 5/3/2024
200a69bd,E170,f280e828,11/7/23 16:09,Tag reattached 5/3/2024
6466f88e,E177,f280e828,11/7/23 16:09,
a61be08a,E179,f280e828,11/7/23 16:09,
90a1ce40,E167,f280e828,11/7/23 16:10,
db4e47b8,E183,f280e828,11/7/23 16:10,
bc22a27e,E169,f280e828,11/7/23 16:10,
479ab452,E191,f280e828,11/7/23 16:10,Tag reattached 5/3/2024
a32fb0e1,E176,f280e828,11/7/23 16:10,
656ffa36,E171,f280e828,11/7/23 16:11,Tag reattached 5/3/2024
204f8f35,E178,f280e828,11/7/23 16:11,
bfbb5fa2,E175-B297,f280e828,11/7/23 16:11,New tag attached 5/2/2024
fc91de42,E182,f280e828,11/7/23 16:11,
5ac6dab0,E195,f280e828,11/7/23 16:11,
a77ad882,E186,f280e828,11/7/23 16:12,
7531907f,E185,f280e828,11/7/23 16:12,
dbd42b66,E187,f280e828,11/7/23 16:13,Tag reattached 5/3/2024
fae75dc5,E188,f280e828,11/7/23 16:13,Tag reattached 5/3/2024
0e67cb33,E197,f280e828,11/7/23 16:13,
ea608e72,DEBY-2-extra,f280e828,11/7/23 16:13,
4c6be4c0,A106,58cf91df,11/7/23 16:42,
a568701b,E218,ef48c3c3,11/9/23 13:51,
d72c6e65,E219,ef48c3c3,11/9/23 13:51,
66680867,E220,ef48c3c3,11/9/23 13:52,
ea619223,E221,ef48c3c3,11/9/23 13:52,
be7e55ca,E222,ef48c3c3,11/9/23 13:53,
98e5e76b,E223,ef48c3c3,11/9/23 13:53,
9595459f,E224,ef48c3c3,11/9/23 13:53,
7aa61d8b,E225,ef48c3c3,11/9/23 13:54,
31151763,E226,ef48c3c3,11/9/23 13:54,
89a0b8f4,E227,ef48c3c3,11/9/23 13:55,
72f1a2f7,E228,ef48c3c3,11/9/23 13:55,
c42ad8ea,E229,ef48c3c3,11/9/23 13:56,
ee6e3e0d,E230,ef48c3c3,11/9/23 13:56,
85850cd7,E231,ef48c3c3,11/9/23 13:56,
30db19de,E232,ef48c3c3,11/9/23 13:57,
8ce7193e,E233,ef48c3c3,11/9/23 13:57,
7642b9bd,E234,ef48c3c3,11/9/23 13:58,
fb197404,B005,6ab7c081,11/9/23 13:57,
b0251579,E235,ef48c3c3,11/9/23 13:58,
f4e6d8ba,B006,6ab7c081,11/9/23 13:58,
c7530351,B007,6ab7c081,11/9/23 13:58,
d53e5ea7,E236,ef48c3c3,11/9/23 13:58,
a03d1479,B008,6ab7c081,11/9/23 13:59,
f20efdd5,E237,ef48c3c3,11/9/23 13:59,
e2e45e39,B009,6ab7c081,11/9/23 13:59,
9ebffb02,E238,ef48c3c3,11/9/23 13:59,
d42ffa73,B010,6ab7c081,11/9/23 14:00,
11feab9e,E239,ef48c3c3,11/9/23 14:00,
8ede9f7c,B011,6ab7c081,11/9/23 14:00,
0a3f4987,E240,ef48c3c3,11/9/23 14:00,
63196fb3,B012,6ab7c081,11/9/23 14:00,
00e517a3,B013,6ab7c081,11/9/23 14:01,
29d0d53a,E241,ef48c3c3,11/9/23 14:01,
5abaa8e2,B014,6ab7c081,11/9/23 14:01,
5e4b9eae,E242,ef48c3c3,11/9/23 14:01,
ca6bd4e9,B015,6ab7c081,11/9/23 14:02,
8fe7af82,E243,ef48c3c3,11/9/23 14:02,
f8f80d4d,B016,6ab7c081,11/9/23 14:02,
6080bbe2,E244,ef48c3c3,11/9/23 14:02,
836a0e2d,B017,6ab7c081,11/9/23 14:03,
94bfa9a4,E245,ef48c3c3,11/9/23 14:03,
a1f094b4,B018,6ab7c081,11/9/23 14:03,
892acb05,E246,ef48c3c3,11/9/23 14:03,
c66310a7,B019,6ab7c081,11/9/23 14:03,
9636d856,E247,ef48c3c3,11/9/23 14:04,
1d8f5918,B020,6ab7c081,11/9/23 14:04,
e0e58718,E248,ef48c3c3,11/9/23 14:04,
2a3907a1,B021,6ab7c081,11/9/23 14:04,
4591192b,E249,ef48c3c3,11/9/23 14:05,
e7d4cf32,B022,6ab7c081,11/9/23 14:05,
348d5e1b,B023,6ab7c081,11/9/23 14:05,
20569510,E250,ef48c3c3,11/9/23 14:05,
114617da,B024,6ab7c081,11/9/23 14:05,
737d60b1,E251,ef48c3c3,11/9/23 14:06,
e2713443,B025,6ab7c081,11/9/23 14:06,
de926845,E252,ef48c3c3,11/9/23 14:06,
b4b9ead8,B026,6ab7c081,11/9/23 14:06,
428a45c6,E253,ef48c3c3,11/9/23 14:07,
18ed68f1,B027,6ab7c081,11/9/23 14:07,
bf974142,B028,6ab7c081,11/9/23 14:07,
91fe9a34,E254,ef48c3c3,11/9/23 14:07,
729e392c,B029,6ab7c081,11/9/23 14:08,
d5b14c66,E255,ef48c3c3,11/9/23 14:08,
81db2e43,B030,6ab7c081,11/9/23 14:08,
696bb2d5,E257,ef48c3c3,11/9/23 14:08,
cfe6f307,B031,6ab7c081,11/9/23 14:08,
7e0cd09b,E258,ef48c3c3,11/9/23 14:09,
0ac2bdea,B032,6ab7c081,11/9/23 14:09,
b5d2fbd8,B033,6ab7c081,11/9/23 14:09,
dfc776a6,B034,6ab7c081,11/9/23 14:09,
96ad7885,B035,6ab7c081,11/9/23 14:10,
ca9375a9,B036,6ab7c081,11/9/23 14:10,
d9389377,B037,6ab7c081,11/9/23 14:11,
a17b37ae,B038,6ab7c081,11/9/23 14:12,
ccdc1289,B039,6ab7c081,11/9/23 14:12,
49d26f8f,A211,f312af3f,11/9/23 14:11,
09370fcf,B040,6ab7c081,11/9/23 14:12,
134e5c62,B041,6ab7c081,11/9/23 14:13,
bcabf396,A212,f312af3f,11/9/23 14:13,
31104b79,A213,f312af3f,11/9/23 14:13,
653163db,B042,6ab7c081,11/9/23 14:13,
a4b67284,A214,f312af3f,11/9/23 14:14,
dd8f4dc5,B043,6ab7c081,11/9/23 14:14,
44be4182,A215,f312af3f,11/9/23 14:14,
07374dcf,B044,6ab7c081,11/9/23 14:14,
e1653c24,A216,f312af3f,11/9/23 14:14,
886af477,B045,6ab7c081,11/9/23 14:15,
3e90b5a6,A217,f312af3f,11/9/23 14:15,
f9582575,A218,f312af3f,11/9/23 14:15,
f271e719,NH-3-extra,6ab7c081,11/9/23 14:16,
418a0edc,A219,f312af3f,11/9/23 14:16,
86f9a7c8,A220,f312af3f,11/9/23 14:18,
bd230f13,A221,f312af3f,11/9/23 14:19,
76ec53e0,A222,f312af3f,11/9/23 14:19,
c3b84021,A223,f312af3f,11/9/23 14:20,
9ec2003a,A224,f312af3f,11/9/23 14:20,
c786bde2,A252,ab553cef,11/9/23 14:20,
d6825571,A225,f312af3f,11/9/23 14:21,
aa7a50cc,A253,ab553cef,11/9/23 14:21,
89948f25,A254,ab553cef,11/9/23 14:21,
c1b2fbe7,A226,f312af3f,11/9/23 14:21,
a0958b05,A255,ab553cef,11/9/23 14:22,
f5a02f77,A227,f312af3f,11/9/23 14:22,
bf2f291e,A256,ab553cef,11/9/23 14:22,
f91972c9,A228,f312af3f,11/9/23 14:23,
b98c82d7,A257,ab553cef,11/9/23 14:23,
a4163ef2,A229,f312af3f,11/9/23 14:23,
a9f1823b,A258,ab553cef,11/9/23 14:23,
efcb486c,A230,f312af3f,11/9/23 14:24,
27f2bb4d,A259,ab553cef,11/9/23 14:24,
a706255e,A231,f312af3f,11/9/23 14:24,
f7e87cc7,A260,ab553cef,11/9/23 14:24,
53b3d488,A261,ab553cef,11/9/23 14:25,
c4eec8e1,A232,f312af3f,11/9/23 14:25,
de35f49c,A262,ab553cef,11/9/23 14:26,
bbc4c04f,A233,f312af3f,11/9/23 14:26,
4049bf99,A263,ab553cef,11/9/23 14:26,
7fe093d6,A264,ab553cef,11/9/23 14:26,
3dd706bf,A234,f312af3f,11/9/23 14:26,
d1a18146,A265,ab553cef,11/9/23 14:27,
b6cbad43,A235,f312af3f,11/9/23 14:27,
cdc4a206,B046,8fd17a9e,11/9/23 14:27,
92d1f429,A236,f312af3f,11/9/23 14:27,
a7a11ceb,A266,ab553cef,11/9/23 14:27,
4fe7741b,B047,8fd17a9e,11/9/23 14:28,
954845c8,A267,ab553cef,11/9/23 14:28,
ff73901e,A237,f312af3f,11/9/23 14:28,
567cc75e,B048,8fd17a9e,11/9/23 14:28,
eb9275f5,A238,f312af3f,11/9/23 14:28,
1ed0227c,A268,ab553cef,11/9/23 14:28,
a969e78d,B049,8fd17a9e,11/9/23 14:28,
2219397e,A269,ab553cef,11/9/23 14:29,
48ed572b,A239,f312af3f,11/9/23 14:29,
7efb069b,A270,ab553cef,11/9/23 14:29,
8088473a,A240,f312af3f,11/9/23 14:29,
3d2c92fd,B050,8fd17a9e,11/9/23 14:29,
a8cd3f74,A241,f312af3f,11/9/23 14:30,
063f4efe,A271,ab553cef,11/9/23 14:29,
7d15d301,A242,f312af3f,11/9/23 14:30,
b8284c1a,A272,ab553cef,11/9/23 14:30,
f821a0db,A243,f312af3f,11/9/23 14:31,
5e6807da,A273,ab553cef,11/9/23 14:30,
20d1104a,A274,ab553cef,11/9/23 14:31,
4240dc45,A244,f312af3f,11/9/23 14:31,
58448726,A275,ab553cef,11/9/23 14:32,
54f24c11,A245,f312af3f,11/9/23 14:31,
edc4d17f,A276,ab553cef,11/9/23 14:33,
aa88107c,A277,ab553cef,11/9/23 14:33,
2e7859ef,A246,f312af3f,11/9/23 14:32,
ca9c9eea,A278,ab553cef,11/9/23 14:33,
0236b3bd,A247,f312af3f,11/9/23 14:33,
900e14fe,A279,ab553cef,11/9/23 14:34,
bb5c45c1,A248,f312af3f,11/9/23 14:33,
11b59177,A280,ab553cef,11/9/23 14:34,
1cc7f882,A249,f312af3f,11/9/23 14:34,
8d7d9b54,A281,ab553cef,11/9/23 14:35,
77a1b3a5,B051,8fd17a9e,11/9/23 14:29,
d8c2528c,A250,f312af3f,11/9/23 14:34,
23621134,A282,ab553cef,11/9/23 14:35,
d0ea520c,B052,8fd17a9e,11/9/23 14:30,
81764de3,A283,ab553cef,11/9/23 14:35,
f82de37c,B053,8fd17a9e,11/9/23 14:30,
4433c521,A284,ab553cef,11/9/23 14:36,
b64acbf4,B054,8fd17a9e,11/9/23 14:30,
53f91e56,A251,f312af3f,11/9/23 14:34,
3c49797b,A285,ab553cef,11/9/23 14:36,
8ff78d9f,B055,8fd17a9e,11/9/23 14:31,
682084d5,ME-3-extra,f312af3f,11/9/23 14:35,
1b446361,A286,ab553cef,11/9/23 14:37,
a53467cc,B056,8fd17a9e,11/9/23 14:33,
03063d80,A287,ab553cef,11/9/23 14:37,
f8a29dcc,B057,8fd17a9e,11/9/23 14:33,
f6eda71a,B058,8fd17a9e,11/9/23 14:34,
e2102dfb,B059,701a4b97,11/9/23 14:34,
75f66078,B060,8fd17a9e,11/9/23 14:34,
bff99274,B061,8fd17a9e,11/9/23 14:35,
a430f52c,B062,8fd17a9e,11/9/23 14:35,
fffe7537,A288,ab553cef,11/9/23 14:37,
